obs.no,agent_x,agent_y,gem_x,gem_y,rewards,action
813,200,200,200,200,10000.0,3
814,200,250,200,200,-50.0,0
815,200,200,200,200,10000.0,2
816,200,150,200,200,-50.0,2
817,200,200,200,200,10000.0,0
818,250,200,200,200,-50.0,1
819,200,200,200,200,10000.0,3
820,250,200,200,200,-50.0,1
821,200,200,200,200,10000.0,3
822,200,250,200,200,-50.0,0
823,200,200,200,200,10000.0,2
824,200,250,200,200,-50.0,0
825,200,200,200,200,10000.0,2
826,250,200,200,200,-50.0,1
827,200,200,200,200,10000.0,3
828,150,200,200,200,-50.0,3
829,200,200,200,200,10000.0,1
830,250,200,200,200,-50.0,1
831,200,200,200,200,10000.0,3
832,200,250,200,200,-50.0,0
833,200,200,200,200,10000.0,2
834,250,200,200,200,-50.0,1
835,200,200,200,200,10000.0,3
836,250,200,200,200,-50.0,1
837,200,200,200,200,10000.0,3
838,250,200,200,200,-50.0,1
839,200,200,200,200,10000.0,3
840,200,250,200,200,-50.0,0
841,150,250,200,200,-70.71067811865476,3
842,200,250,200,200,-50.0,1
843,200,200,200,200,10000.0,2
844,250,200,200,200,-50.0,1
845,200,200,200,200,10000.0,3
846,250,200,200,200,-50.0,1
847,200,200,200,200,10000.0,3
848,250,200,200,200,-50.0,1
849,200,200,200,200,10000.0,3
850,200,250,200,200,-50.0,0
851,200,200,200,200,10000.0,2
852,250,200,200,200,-50.0,1
853,200,200,200,200,10000.0,3
854,250,200,200,200,-50.0,1
855,200,200,200,200,10000.0,3
856,250,200,200,200,-50.0,1
857,200,200,200,200,10000.0,3
858,250,200,200,200,-50.0,1
859,200,200,200,200,10000.0,3
860,200,250,200,200,-50.0,0
861,200,200,200,200,10000.0,2
862,250,200,200,200,-50.0,1
863,200,200,200,200,10000.0,3
864,250,200,200,200,-50.0,1
865,200,200,200,200,10000.0,3
866,200,250,200,200,-50.0,0
867,200,200,200,200,10000.0,2
868,200,250,200,200,-50.0,0
869,200,200,200,200,10000.0,2
870,250,200,200,200,-50.0,1
871,200,200,200,200,10000.0,3
872,250,200,200,200,-50.0,1
873,200,200,200,200,10000.0,3
874,150,200,200,200,-50.0,3
875,200,200,200,200,10000.0,1
876,250,200,200,200,-50.0,1
877,200,200,200,200,10000.0,3
878,150,200,200,200,-50.0,3
879,200,200,200,200,10000.0,1
880,200,250,200,200,-50.0,0
881,200,200,200,200,10000.0,2
882,250,200,200,200,-50.0,1
883,200,200,200,200,10000.0,3
884,200,250,200,200,-50.0,0
885,200,200,200,200,10000.0,2
886,200,250,200,200,-50.0,0
887,200,200,200,200,10000.0,2
888,250,200,200,200,-50.0,1
889,200,200,200,200,10000.0,3
890,250,200,200,200,-50.0,1
891,200,200,200,200,10000.0,3
892,200,250,200,200,-50.0,0
893,200,200,200,200,10000.0,2
894,250,200,200,200,-50.0,1
895,200,200,200,200,10000.0,3
896,200,250,200,200,-50.0,0
897,200,200,200,200,10000.0,2
898,200,250,200,200,-50.0,0
899,200,200,200,200,10000.0,2
900,200,250,200,200,-50.0,0
901,200,200,200,200,10000.0,2
902,250,200,200,200,-50.0,1
903,200,200,200,200,10000.0,3
904,200,250,200,200,-50.0,0
905,200,200,200,200,10000.0,2
906,200,250,200,200,-50.0,0
907,200,200,200,200,10000.0,2
908,250,200,200,200,-50.0,1
909,200,200,200,200,10000.0,3
910,200,250,200,200,-50.0,0
911,250,250,200,200,-70.71067811865476,1
912,250,200,200,200,-50.0,2
913,200,200,200,200,10000.0,3
914,200,250,200,200,-50.0,0
915,200,200,200,200,10000.0,2
916,150,200,200,200,-50.0,3
917,200,200,200,200,10000.0,1
918,250,200,200,200,-50.0,1
919,250,150,200,200,-70.71067811865476,2
920,250,200,200,200,-50.0,0
921,200,200,200,200,10000.0,3
922,200,250,200,200,-50.0,0
923,200,200,200,200,10000.0,2
924,200,250,200,200,-50.0,0
925,200,200,200,200,10000.0,2
926,200,250,200,200,-50.0,0
927,200,200,200,200,10000.0,2
928,200,250,200,200,-50.0,0
929,200,200,200,200,10000.0,2
930,250,200,200,200,-50.0,1
931,250,250,200,200,-70.71067811865476,0
932,200,250,200,200,-50.0,3
933,200,200,200,200,10000.0,2
934,200,250,200,200,-50.0,0
935,200,200,200,200,10000.0,2
936,250,200,200,200,-50.0,1
937,200,200,200,200,10000.0,3
938,250,200,200,200,-50.0,1
939,200,200,200,200,10000.0,3
940,200,250,200,200,-50.0,0
941,200,200,200,200,10000.0,2
942,200,250,200,200,-50.0,0
943,200,200,200,200,10000.0,2
944,250,200,200,200,-50.0,1
945,200,200,200,200,10000.0,3
946,250,200,200,200,-50.0,1
947,250,250,200,200,-70.71067811865476,0
948,250,200,200,200,-50.0,2
949,200,200,200,200,10000.0,3
950,250,200,200,200,-50.0,1
951,200,200,200,200,10000.0,3
952,200,250,200,200,-50.0,0
953,200,200,200,200,10000.0,2
954,200,250,200,200,-50.0,0
955,200,200,200,200,10000.0,2
956,200,250,200,200,-50.0,0
957,200,200,200,200,10000.0,2
958,200,250,200,200,-50.0,0
959,200,200,200,200,10000.0,2
960,250,200,200,200,-50.0,1
961,200,200,200,200,10000.0,3
962,250,200,200,200,-50.0,1
963,200,200,200,200,10000.0,3
964,250,200,200,200,-50.0,1
965,200,200,200,200,10000.0,3
966,150,200,200,200,-50.0,3
967,150,150,200,200,-70.71067811865476,2
968,150,200,200,200,-50.0,0
969,200,200,200,200,10000.0,1
970,200,250,200,200,-50.0,0
971,200,200,200,200,10000.0,2
972,250,200,200,200,-50.0,1
973,200,200,200,200,10000.0,3
974,250,200,200,200,-50.0,1
975,200,200,200,200,10000.0,3
976,250,200,200,200,-50.0,1
977,200,200,200,200,10000.0,3
978,200,250,200,200,-50.0,0
979,150,250,200,200,-70.71067811865476,3
980,150,200,200,200,-50.0,2
981,200,200,200,200,10000.0,1
982,250,200,200,200,-50.0,1
983,200,200,200,200,10000.0,3
984,250,200,200,200,-50.0,1
985,200,200,200,200,10000.0,3
986,250,200,200,200,-50.0,1
987,200,200,200,200,10000.0,3
988,250,200,200,200,-50.0,1
989,200,200,200,200,10000.0,3
990,250,200,200,200,-50.0,1
991,200,200,200,200,10000.0,3
992,250,200,200,200,-50.0,1
993,200,200,200,200,10000.0,3
994,250,200,200,200,-50.0,1
995,200,200,200,200,10000.0,3
996,250,200,200,200,-50.0,1
997,200,200,200,200,10000.0,3
998,250,200,200,200,-50.0,1
999,200,200,200,200,10000.0,3
1000,250,200,200,200,-50.0,1
1001,200,200,200,200,10000.0,3
1002,200,250,200,200,-50.0,0
1003,200,200,200,200,10000.0,2
1004,200,250,200,200,-50.0,0
1005,200,200,200,200,10000.0,2
1006,200,250,200,200,-50.0,0
1007,200,200,200,200,10000.0,2
1008,250,200,200,200,-50.0,1
1009,200,200,200,200,10000.0,3
1010,200,250,200,200,-50.0,0
1011,200,200,200,200,10000.0,2
1012,200,250,200,200,-50.0,0
1013,200,200,200,200,10000.0,2
1014,250,200,200,200,-50.0,1
1015,200,200,200,200,10000.0,3
1016,250,200,200,200,-50.0,1
1017,200,200,200,200,10000.0,3
1018,200,250,200,200,-50.0,0
1019,200,200,200,200,10000.0,2
1020,200,250,200,200,-50.0,0
1021,200,200,200,200,10000.0,2
1022,200,250,200,200,-50.0,0
1023,200,200,200,200,10000.0,2
1024,250,200,200,200,-50.0,1
1025,200,200,200,200,10000.0,3
1026,150,200,200,200,-50.0,3
1027,200,200,200,200,10000.0,1
1028,200,250,200,200,-50.0,0
1029,200,200,200,200,10000.0,2
1030,250,200,200,200,-50.0,1
1031,200,200,200,200,10000.0,3
1032,200,250,200,200,-50.0,0
1033,200,200,200,200,10000.0,2
1034,200,250,200,200,-50.0,0
1035,200,200,200,200,10000.0,2
1036,250,200,200,200,-50.0,1
1037,200,200,200,200,10000.0,3
1038,200,250,200,200,-50.0,0
1039,200,200,200,200,10000.0,2
1040,200,250,200,200,-50.0,0
1041,200,200,200,200,10000.0,2
1042,250,200,200,200,-50.0,1
1043,200,200,200,200,10000.0,3
1044,250,200,200,200,-50.0,1
1045,200,200,200,200,10000.0,3
1046,200,250,200,200,-50.0,0
1047,200,200,200,200,10000.0,2
1048,200,250,200,200,-50.0,0
1049,200,200,200,200,10000.0,2
1050,250,200,200,200,-50.0,1
1051,200,200,200,200,10000.0,3
1052,200,250,200,200,-50.0,0
1053,200,200,200,200,10000.0,2
1054,250,200,200,200,-50.0,1
1055,200,200,200,200,10000.0,3
1056,200,250,200,200,-50.0,0
1057,200,200,200,200,10000.0,2
1058,250,200,200,200,-50.0,1
1059,200,200,200,200,10000.0,3
1060,250,200,200,200,-50.0,1
1061,200,200,200,200,10000.0,3
1062,200,250,200,200,-50.0,0
1063,200,200,200,200,10000.0,2
1064,250,200,200,200,-50.0,1
1065,200,200,200,200,10000.0,3
1066,250,200,200,200,-50.0,1
1067,200,200,200,200,10000.0,3
1068,250,200,200,200,-50.0,1
1069,200,200,200,200,10000.0,3
1070,200,250,200,200,-50.0,0
1071,250,250,200,200,-70.71067811865476,1
1072,200,250,200,200,-50.0,3
1073,200,200,200,200,10000.0,2
1074,250,200,200,200,-50.0,1
1075,250,150,200,200,-70.71067811865476,2
1076,250,200,200,200,-50.0,0
1077,200,200,200,200,10000.0,3
1078,250,200,200,200,-50.0,1
1079,200,200,200,200,10000.0,3
1080,200,250,200,200,-50.0,0
1081,200,200,200,200,10000.0,2
1082,200,250,200,200,-50.0,0
1083,200,200,200,200,10000.0,2
1084,200,250,200,200,-50.0,0
1085,200,200,200,200,10000.0,2
1086,200,150,200,200,-50.0,2
1087,200,200,200,200,10000.0,0
1088,250,200,200,200,-50.0,1
1089,200,200,200,200,10000.0,3
1090,250,200,200,200,-50.0,1
1091,200,200,200,200,10000.0,3
1092,200,250,200,200,-50.0,0
1093,200,200,200,200,10000.0,2
1094,250,200,200,200,-50.0,1
1095,200,200,200,200,10000.0,3
1096,250,200,200,200,-50.0,1
1097,200,200,200,200,10000.0,3
1098,150,200,200,200,-50.0,3
1099,200,200,200,200,10000.0,1
1100,200,250,200,200,-50.0,0
1101,200,200,200,200,10000.0,2
1102,200,250,200,200,-50.0,0
1103,200,200,200,200,10000.0,2
1104,250,200,200,200,-50.0,1
1105,200,200,200,200,10000.0,3
1106,150,200,200,200,-50.0,3
1107,200,200,200,200,10000.0,1
1108,200,250,200,200,-50.0,0
1109,200,200,200,200,10000.0,2
1110,250,200,200,200,-50.0,1
1111,200,200,200,200,10000.0,3
1112,200,250,200,200,-50.0,0
1113,200,200,200,200,10000.0,2
1114,200,250,200,200,-50.0,0
1115,200,200,200,200,10000.0,2
1116,200,250,200,200,-50.0,0
1117,200,200,200,200,10000.0,2
1118,250,200,200,200,-50.0,1
1119,200,200,200,200,10000.0,3
1120,250,200,200,200,-50.0,1
1121,200,200,200,200,10000.0,3
1122,200,250,200,200,-50.0,0
1123,200,200,200,200,10000.0,2
1124,250,200,200,200,-50.0,1
1125,200,200,200,200,10000.0,3
1126,250,200,200,200,-50.0,1
1127,200,200,200,200,10000.0,3
1128,200,250,200,200,-50.0,0
1129,200,200,200,200,10000.0,2
1130,200,250,200,200,-50.0,0
1131,200,200,200,200,10000.0,2
1132,250,200,200,200,-50.0,1
1133,200,200,200,200,10000.0,3
1134,200,250,200,200,-50.0,0
1135,200,200,200,200,10000.0,2
1136,250,200,200,200,-50.0,1
1137,200,200,200,200,10000.0,3
1138,250,200,200,200,-50.0,1
1139,200,200,200,200,10000.0,3
1140,200,250,200,200,-50.0,0
1141,200,200,200,200,10000.0,2
1142,200,250,200,200,-50.0,0
1143,200,200,200,200,10000.0,2
1144,250,200,200,200,-50.0,1
1145,250,250,200,200,-70.71067811865476,0
1146,200,250,200,200,-50.0,3
1147,200,200,200,200,10000.0,2
1148,250,200,200,200,-50.0,1
1149,200,200,200,200,10000.0,3
1150,250,200,200,200,-50.0,1
1151,200,200,200,200,10000.0,3
1152,200,250,200,200,-50.0,0
1153,200,200,200,200,10000.0,2
1154,200,250,200,200,-50.0,0
1155,200,200,200,200,10000.0,2
1156,200,250,200,200,-50.0,0
1157,200,200,200,200,10000.0,2
1158,250,200,200,200,-50.0,1
1159,200,200,200,200,10000.0,3
1160,200,250,200,200,-50.0,0
1161,150,250,200,200,-70.71067811865476,3
1162,150,200,200,200,-50.0,2
1163,200,200,200,200,10000.0,1
1164,200,250,200,200,-50.0,0
1165,200,200,200,200,10000.0,2
1166,250,200,200,200,-50.0,1
1167,200,200,200,200,10000.0,3
1168,250,200,200,200,-50.0,1
1169,200,200,200,200,10000.0,3
1170,250,200,200,200,-50.0,1
1171,200,200,200,200,10000.0,3
1172,150,200,200,200,-50.0,3
1173,200,200,200,200,10000.0,1
1174,250,200,200,200,-50.0,1
1175,200,200,200,200,10000.0,3
1176,200,250,200,200,-50.0,0
1177,200,200,200,200,10000.0,2
1178,250,200,200,200,-50.0,1
1179,200,200,200,200,10000.0,3
1180,250,200,200,200,-50.0,1
1181,200,200,200,200,10000.0,3
1182,250,200,200,200,-50.0,1
1183,200,200,200,200,10000.0,3
1184,250,200,200,200,-50.0,1
1185,200,200,200,200,10000.0,3
1186,200,250,200,200,-50.0,0
1187,200,200,200,200,10000.0,2
1188,250,200,200,200,-50.0,1
1189,200,200,200,200,10000.0,3
1190,250,200,200,200,-50.0,1
1191,200,200,200,200,10000.0,3
1192,250,200,200,200,-50.0,1
1193,200,200,200,200,10000.0,3
1194,200,150,200,200,-50.0,2
1195,200,200,200,200,10000.0,0
1196,250,200,200,200,-50.0,1
1197,200,200,200,200,10000.0,3
1198,150,200,200,200,-50.0,3
1199,200,200,200,200,10000.0,1
1200,250,200,200,200,-50.0,1
1201,200,200,200,200,10000.0,3
1202,200,250,200,200,-50.0,0
1203,200,200,200,200,10000.0,2
1204,250,200,200,200,-50.0,1
1205,200,200,200,200,10000.0,3
1206,250,200,200,200,-50.0,1
1207,200,200,200,200,10000.0,3
1208,200,250,200,200,-50.0,0
1209,200,200,200,200,10000.0,2
1210,250,200,200,200,-50.0,1
1211,200,200,200,200,10000.0,3
1212,250,200,200,200,-50.0,1
1213,200,200,200,200,10000.0,3
1214,200,250,200,200,-50.0,0
1215,200,200,200,200,10000.0,2
1216,250,200,200,200,-50.0,1
1217,200,200,200,200,10000.0,3
1218,200,250,200,200,-50.0,0
1219,200,200,200,200,10000.0,2
1220,200,250,200,200,-50.0,0
1221,200,200,200,200,10000.0,2
1222,200,250,200,200,-50.0,0
1223,200,200,200,200,10000.0,2
1224,200,250,200,200,-50.0,0
1225,200,200,200,200,10000.0,2
1226,250,200,200,200,-50.0,1
1227,200,200,200,200,10000.0,3
1228,250,200,200,200,-50.0,1
1229,200,200,200,200,10000.0,3
1230,250,200,200,200,-50.0,1
1231,200,200,200,200,10000.0,3
1232,250,200,200,200,-50.0,1
1233,200,200,200,200,10000.0,3
1234,250,200,200,200,-50.0,1
1235,200,200,200,200,10000.0,3
1236,200,250,200,200,-50.0,0
1237,200,200,200,200,10000.0,2
1238,200,250,200,200,-50.0,0
1239,200,200,200,200,10000.0,2
1240,250,200,200,200,-50.0,1
1241,200,200,200,200,10000.0,3
1242,250,200,200,200,-50.0,1
1243,200,200,200,200,10000.0,3
1244,250,200,200,200,-50.0,1
1245,200,200,200,200,10000.0,3
1246,250,200,200,200,-50.0,1
1247,200,200,200,200,10000.0,3
1248,250,200,200,200,-50.0,1
1249,200,200,200,200,10000.0,3
1250,250,200,200,200,-50.0,1
1251,200,200,200,200,10000.0,3
1252,200,250,200,200,-50.0,0
1253,150,250,200,200,-70.71067811865476,3
1254,200,250,200,200,-50.0,1
1255,200,200,200,200,10000.0,2
1256,200,250,200,200,-50.0,0
1257,200,200,200,200,10000.0,2
1258,250,200,200,200,-50.0,1
1259,200,200,200,200,10000.0,3
1260,200,250,200,200,-50.0,0
1261,200,200,200,200,10000.0,2
1262,250,200,200,200,-50.0,1
1263,200,200,200,200,10000.0,3
1264,200,250,200,200,-50.0,0
1265,200,200,200,200,10000.0,2
1266,250,200,200,200,-50.0,1
1267,200,200,200,200,10000.0,3
1268,250,200,200,200,-50.0,1
1269,200,200,200,200,10000.0,3
1270,250,200,200,200,-50.0,1
1271,200,200,200,200,10000.0,3
1272,250,200,200,200,-50.0,1
1273,200,200,200,200,10000.0,3
1274,250,200,200,200,-50.0,1
1275,200,200,200,200,10000.0,3
1276,200,250,200,200,-50.0,0
1277,200,200,200,200,10000.0,2
1278,200,250,200,200,-50.0,0
1279,200,200,200,200,10000.0,2
1280,250,200,200,200,-50.0,1
1281,200,200,200,200,10000.0,3
1282,250,200,200,200,-50.0,1
1283,200,200,200,200,10000.0,3
1284,200,250,200,200,-50.0,0
1285,200,200,200,200,10000.0,2
1286,250,200,200,200,-50.0,1
1287,200,200,200,200,10000.0,3
1288,250,200,200,200,-50.0,1
1289,200,200,200,200,10000.0,3
1290,200,250,200,200,-50.0,0
1291,200,200,200,200,10000.0,2
1292,200,250,200,200,-50.0,0
1293,200,200,200,200,10000.0,2
1294,250,200,200,200,-50.0,1
1295,200,200,200,200,10000.0,3
1296,250,200,200,200,-50.0,1
1297,200,200,200,200,10000.0,3
1298,250,200,200,200,-50.0,1
1299,200,200,200,200,10000.0,3
1300,250,200,200,200,-50.0,1
1301,200,200,200,200,10000.0,3
1302,250,200,200,200,-50.0,1
1303,200,200,200,200,10000.0,3
1304,250,200,200,200,-50.0,1
1305,200,200,200,200,10000.0,3
1306,250,200,200,200,-50.0,1
1307,200,200,200,200,10000.0,3
1308,200,150,200,200,-50.0,2
1309,200,200,200,200,10000.0,0
1310,250,200,200,200,-50.0,1
1311,200,200,200,200,10000.0,3
1312,250,200,200,200,-50.0,1
1313,200,200,200,200,10000.0,3
1314,250,200,200,200,-50.0,1
1315,200,200,200,200,10000.0,3
1316,200,250,200,200,-50.0,0
1317,200,200,200,200,10000.0,2
1318,200,250,200,200,-50.0,0
1319,200,200,200,200,10000.0,2
1320,200,250,200,200,-50.0,0
1321,200,200,200,200,10000.0,2
1322,200,250,200,200,-50.0,0
1323,200,200,200,200,10000.0,2
1324,250,200,200,200,-50.0,1
1325,200,200,200,200,10000.0,3
1326,250,200,200,200,-50.0,1
1327,200,200,200,200,10000.0,3
1328,250,200,200,200,-50.0,1
1329,200,200,200,200,10000.0,3
1330,250,200,200,200,-50.0,1
1331,250,150,200,200,-70.71067811865476,2
1332,250,200,200,200,-50.0,0
1333,200,200,200,200,10000.0,3
1334,200,250,200,200,-50.0,0
1335,200,200,200,200,10000.0,2
1336,250,200,200,200,-50.0,1
1337,200,200,200,200,10000.0,3
1338,250,200,200,200,-50.0,1
1339,200,200,200,200,10000.0,3
1340,250,200,200,200,-50.0,1
1341,200,200,200,200,10000.0,3
1342,150,200,200,200,-50.0,3
1343,200,200,200,200,10000.0,1
1344,250,200,200,200,-50.0,1
1345,200,200,200,200,10000.0,3
1346,250,200,200,200,-50.0,1
1347,200,200,200,200,10000.0,3
1348,200,250,200,200,-50.0,0
1349,200,200,200,200,10000.0,2
1350,200,250,200,200,-50.0,0
1351,200,200,200,200,10000.0,2
1352,200,250,200,200,-50.0,0
1353,200,200,200,200,10000.0,2
1354,200,250,200,200,-50.0,0
1355,200,200,200,200,10000.0,2
1356,200,250,200,200,-50.0,0
1357,200,200,200,200,10000.0,2
1358,250,200,200,200,-50.0,1
1359,200,200,200,200,10000.0,3
1360,250,200,200,200,-50.0,1
1361,200,200,200,200,10000.0,3
1362,250,200,200,200,-50.0,1
1363,200,200,200,200,10000.0,3
1364,150,200,200,200,-50.0,3
1365,200,200,200,200,10000.0,1
1366,250,200,200,200,-50.0,1
1367,200,200,200,200,10000.0,3
1368,250,200,200,200,-50.0,1
1369,200,200,200,200,10000.0,3
1370,200,250,200,200,-50.0,0
1371,200,200,200,200,10000.0,2
1372,250,200,200,200,-50.0,1
1373,200,200,200,200,10000.0,3
1374,200,250,200,200,-50.0,0
1375,200,200,200,200,10000.0,2
1376,200,250,200,200,-50.0,0
1377,200,200,200,200,10000.0,2
1378,200,250,200,200,-50.0,0
1379,200,200,200,200,10000.0,2
1380,200,250,200,200,-50.0,0
1381,200,200,200,200,10000.0,2
1382,250,200,200,200,-50.0,1
1383,200,200,200,200,10000.0,3
1384,250,200,200,200,-50.0,1
1385,200,200,200,200,10000.0,3
1386,200,250,200,200,-50.0,0
1387,200,200,200,200,10000.0,2
1388,250,200,200,200,-50.0,1
1389,200,200,200,200,10000.0,3
1390,200,250,200,200,-50.0,0
1391,200,200,200,200,10000.0,2
1392,200,250,200,200,-50.0,0
1393,200,200,200,200,10000.0,2
1394,250,200,200,200,-50.0,1
1395,200,200,200,200,10000.0,3
1396,250,200,200,200,-50.0,1
1397,200,200,200,200,10000.0,3
1398,200,250,200,200,-50.0,0
1399,200,200,200,200,10000.0,2
1400,200,250,200,200,-50.0,0
1401,200,200,200,200,10000.0,2
1402,250,200,200,200,-50.0,1
1403,200,200,200,200,10000.0,3
1404,200,250,200,200,-50.0,0
1405,200,200,200,200,10000.0,2
1406,200,250,200,200,-50.0,0
1407,200,200,200,200,10000.0,2
1408,150,200,200,200,-50.0,3
1409,200,200,200,200,10000.0,1
1410,250,200,200,200,-50.0,1
1411,200,200,200,200,10000.0,3
1412,150,200,200,200,-50.0,3
1413,200,200,200,200,10000.0,1
1414,200,250,200,200,-50.0,0
1415,200,200,200,200,10000.0,2
1416,250,200,200,200,-50.0,1
1417,200,200,200,200,10000.0,3
1418,200,250,200,200,-50.0,0
1419,200,200,200,200,10000.0,2
1420,150,200,200,200,-50.0,3
1421,200,200,200,200,10000.0,1
1422,250,200,200,200,-50.0,1
1423,200,200,200,200,10000.0,3
1424,200,250,200,200,-50.0,0
1425,200,200,200,200,10000.0,2
1426,200,250,200,200,-50.0,0
1427,200,200,200,200,10000.0,2
1428,250,200,200,200,-50.0,1
1429,200,200,200,200,10000.0,3
1430,200,250,200,200,-50.0,0
1431,200,200,200,200,10000.0,2
1432,250,200,200,200,-50.0,1
1433,200,200,200,200,10000.0,3
1434,150,200,200,200,-50.0,3
1435,200,200,200,200,10000.0,1
1436,200,250,200,200,-50.0,0
1437,200,200,200,200,10000.0,2
1438,250,200,200,200,-50.0,1
1439,200,200,200,200,10000.0,3
1440,250,200,200,200,-50.0,1
1441,200,200,200,200,10000.0,3
1442,250,200,200,200,-50.0,1
1443,200,200,200,200,10000.0,3
1444,200,250,200,200,-50.0,0
1445,200,200,200,200,10000.0,2
1446,250,200,200,200,-50.0,1
1447,200,200,200,200,10000.0,3
1448,150,200,200,200,-50.0,3
1449,200,200,200,200,10000.0,1
1450,250,200,200,200,-50.0,1
1451,200,200,200,200,10000.0,3
1452,250,200,200,200,-50.0,1
1453,200,200,200,200,10000.0,3
1454,250,200,200,200,-50.0,1
1455,200,200,200,200,10000.0,3
1456,200,250,200,200,-50.0,0
1457,200,200,200,200,10000.0,2
1458,250,200,200,200,-50.0,1
1459,200,200,200,200,10000.0,3
1460,250,200,200,200,-50.0,1
1461,200,200,200,200,10000.0,3
1462,200,250,200,200,-50.0,0
1463,200,200,200,200,10000.0,2
1464,250,200,200,200,-50.0,1
1465,200,200,200,200,10000.0,3
1466,200,250,200,200,-50.0,0
1467,200,200,200,200,10000.0,2
1468,250,200,200,200,-50.0,1
1469,200,200,200,200,10000.0,3
1470,250,200,200,200,-50.0,1
1471,200,200,200,200,10000.0,3
1472,200,250,200,200,-50.0,0
1473,200,200,200,200,10000.0,2
1474,200,250,200,200,-50.0,0
1475,200,200,200,200,10000.0,2
1476,200,250,200,200,-50.0,0
1477,200,200,200,200,10000.0,2
1478,200,250,200,200,-50.0,0
1479,200,200,200,200,10000.0,2
1480,200,250,200,200,-50.0,0
1481,200,200,200,200,10000.0,2
1482,200,150,200,200,-50.0,2
1483,200,200,200,200,10000.0,0
1484,150,200,200,200,-50.0,3
1485,200,200,200,200,10000.0,1
1486,250,200,200,200,-50.0,1
1487,200,200,200,200,10000.0,3
1488,250,200,200,200,-50.0,1
1489,200,200,200,200,10000.0,3
1490,250,200,200,200,-50.0,1
1491,200,200,200,200,10000.0,3
1492,200,250,200,200,-50.0,0
1493,200,200,200,200,10000.0,2
1494,200,250,200,200,-50.0,0
1495,200,200,200,200,10000.0,2
1496,250,200,200,200,-50.0,1
1497,200,200,200,200,10000.0,3
1498,200,250,200,200,-50.0,0
1499,200,200,200,200,10000.0,2
1500,250,200,200,200,-50.0,1
1501,200,200,200,200,10000.0,3
1502,200,150,200,200,-50.0,2
1503,200,200,200,200,10000.0,0
1504,200,250,200,200,-50.0,0
1505,200,200,200,200,10000.0,2
1506,250,200,200,200,-50.0,1
1507,200,200,200,200,10000.0,3
1508,250,200,200,200,-50.0,1
1509,200,200,200,200,10000.0,3
1510,250,200,200,200,-50.0,1
1511,200,200,200,200,10000.0,3
1512,200,250,200,200,-50.0,0
1513,200,200,200,200,10000.0,2
1514,200,250,200,200,-50.0,0
1515,200,200,200,200,10000.0,2
1516,250,200,200,200,-50.0,1
1517,200,200,200,200,10000.0,3
1518,250,200,200,200,-50.0,1
1519,200,200,200,200,10000.0,3
1520,250,200,200,200,-50.0,1
1521,200,200,200,200,10000.0,3
1522,250,200,200,200,-50.0,1
1523,200,200,200,200,10000.0,3
1524,250,200,200,200,-50.0,1
1525,200,200,200,200,10000.0,3
1526,200,250,200,200,-50.0,0
1527,200,200,200,200,10000.0,2
1528,200,250,200,200,-50.0,0
